req_id,prompt_tokens,generation_tokens,offload_target,total_latency_ms
767,11,157,cloud,337.7273242082447
768,1,1,cloud,195.90909987688065
769,1,132,cloud,315.0000083237828
770,23,113,cloud,297.72736338863615
771,8,4,cloud,198.636407298618
772,9,196,cloud,373.1818580785184
773,11,184,cloud,362.2727680405078
774,32,388,cloud,547.7273999844329
775,37,236,cloud,409.5457875704451
776,103,166,cloud,345.90975866341614
778,319,43,cloud,234.09333031400456
780,10,21,cloud,214.0909868144081
781,69,76,cloud,264.09150382786174
779,17,255,cloud,426.8183055468544
777,19,415,cloud,572.2728046015545
782,43,148,cloud,329.54563339511515
783,38,419,cloud,575.9094442422793
784,29,73,cloud,261.36390940338606
786,165,24,cloud,216.81965975489584
785,83,314,cloud,480.4551795043226
787,87,417,cloud,574.0915124554595
789,80,266,cloud,436.81867648652405
788,15,537,cloud,683.18189427568
790,13,416,cloud,573.1819118053245
791,3,39,cloud,230.454562937608
792,36,73,cloud,261.36395619402174
794,10,64,cloud,253.18186005865573
795,7,70,cloud,258.63639971453813
793,27,533,cloud,679.5456214247679
796,11,20,cloud,213.18189938936848
798,3,27,cloud,219.54547303446452
797,28,242,cloud,415.0001512290037
799,449,30,cloud,222.27528858062578
801,26,98,cloud,284.09101108196774
800,83,401,cloud,559.5460298221733
802,295,5,cloud,199.54713323910255
805,10,97,cloud,283.18191004524124
806,31,134,cloud,316.81839665723965
803,25,854,cloud,971.363757335901
804,251,576,cloud,718.6378996449348
807,115,141,cloud,323.1828015461506
808,44,222,cloud,396.8184142393002
811,59,10,cloud,204.0911308247014
810,151,41,cloud,232.27352470348706
809,978,617,cloud,755.9176493808627
812,427,260,cloud,431.3657921249978
814,150,107,cloud,292.2738707761455
813,10,278,cloud,447.7273152684502
815,29,10,cloud,204.09113059871015
816,31,16,cloud,209.545602277125
817,35,81,cloud,268.6365166110336
818,60,11,cloud,205.0003908512008
819,12,90,cloud,276.81824294957914
821,69,122,cloud,305.909383311955
820,43,477,cloud,628.6365958269162
822,31,10,cloud,204.0911627371097
823,103,52,cloud,242.27328568391385
824,9,133,cloud,315.9091221818235
825,29,505,cloud,654.0910651066806
826,299,683,cloud,815.9116335679137
827,105,184,cloud,362.2733657794015
828,313,321,cloud,486.8200426212279
829,16,233,cloud,406.81832246968406
831,10,218,cloud,393.18189011060167
830,280,437,cloud,592.2739660689258
832,9,23,cloud,215.90915290245903
833,13,42,cloud,233.18192207656102
834,7,142,cloud,324.09096642935765
835,274,133,cloud,315.91061056317994
836,44,14,cloud,207.7275789877458
839,28,60,cloud,249.54555352998432
838,18,255,cloud,426.81829366568127
837,49,452,cloud,605.9092681623588
840,2,227,cloud,401.3636461083079
841,27,65,cloud,254.09107843253878
842,299,113,cloud,297.7290420893987
844,28,112,cloud,296.81836288564955
843,42,153,cloud,334.0910648474237
845,195,35,cloud,226.81976830854546
846,48,23,cloud,215.9092521048442
847,95,125,cloud,308.6370053825667
849,24,12,cloud,205.90921725102817
848,132,289,cloud,457.7280035293952
850,22,67,cloud,255.90918046218576
851,50,50,cloud,240.45498399974895
852,50,90,cloud,276.81837354635354
853,26,12,cloud,205.9091768102371
854,6,21,cloud,214.09094555524644
855,15,350,cloud,513.181910381827
857,1,163,cloud,343.1818229594501
859,7,173,cloud,352.2727821179433
856,876,490,cloud,640.4611263074039
858,253,577,cloud,719.5469500201289
861,9,74,cloud,262.27276677644113
862,302,46,cloud,236.8197365392116
860,41,872,cloud,987.7276191879064
863,2,10,cloud,204.09092590337968
864,1713,79,cloud,266.82825206930283
865,24,63,cloud,252.27281291692634
866,25,71,cloud,259.5455560956034
867,30,438,cloud,593.1819930560887
868,10,364,cloud,525.9091434064321
869,15,669,cloud,803.1819341779628
870,10,65,cloud,254.0909775889886
873,4,30,cloud,222.27274642157136
871,44,211,cloud,386.8185768365802
872,147,421,cloud,577.7278169262281
874,10,353,cloud,515.9091338858125
876,15,386,cloud,545.9091436235758
877,18,144,cloud,325.9091596635699
875,20,666,cloud,800.4547024849162
878,36,359,cloud,521.3638903122337
879,89,33,cloud,225.00076074598473
880,12,477,cloud,628.6364317864645
883,35,234,cloud,407.72742054690025
881,8,299,cloud,466.8182505373843
882,24,355,cloud,517.7274571642338
885,11,227,cloud,401.3637032924162
884,37,423,cloud,579.545730728074
886,22,316,cloud,482.27290906067356
888,212,15,cloud,208.6380298291915
887,275,50,cloud,240.45692136744037
889,77,509,cloud,657.7277425618959
891,10,25,cloud,217.72734630151535
890,175,438,cloud,593.1827113834152
892,441,43,cloud,234.09276456819498
893,155,64,cloud,253.1830093865574
894,1,9,cloud,203.18182180411532
896,106,76,cloud,264.0918336395116
898,10,80,cloud,267.7273659139755
897,79,318,cloud,484.0915653772827
895,19,431,cloud,586.8183108159574
899,6,144,cloud,325.9091292141529
901,5,241,cloud,414.09095085193985
900,8,492,cloud,642.2727871937386
902,28,8,cloud,202.27288307095296
903,155,177,cloud,355.909836447885
904,697,131,cloud,314.0968217421032
906,308,76,cloud,264.09370129124727
905,106,529,cloud,675.9097224804282
909,143,225,cloud,399.5463206106797
907,16,767,cloud,892.2728070807061
908,91,310,cloud,476.8189937819552
910,43,2,cloud,196.81839755849796
911,374,65,cloud,254.09274801870924
912,35,54,cloud,244.09108629025286
913,7,273,cloud,443.1818784073985
914,33,359,cloud,521.3638058079523
915,7,174,cloud,353.181843479455
916,17,35,cloud,226.81832911248785
917,330,140,cloud,322.2740638302057
918,18,233,cloud,406.81832172052236
920,5,238,cloud,411.36367523894296
919,80,403,cloud,561.3639190251706
921,8,128,cloud,311.3637057779124
922,1,8,cloud,202.27273486729246
924,107,36,cloud,227.72786820077454
923,88,362,cloud,524.0915627664654
925,29,66,cloud,255.0001237083925
926,68,215,cloud,390.45513460144866
928,65,319,cloud,485.0006210382271
927,335,529,cloud,675.9117928252381
929,10,137,cloud,319.5455236900016
930,18,168,cloud,347.72736839586287
931,21,63,cloud,252.27280898261233
932,11,201,cloud,377.7273650780262
933,32,164,cloud,344.0912106220203
934,1,9,cloud,203.1818232224905
935,7,8,cloud,202.2727839462459
936,8,88,cloud,275.0000764671131
938,6,9,cloud,203.1818540727254
937,9,63,cloud,252.27277401604806
939,34,79,cloud,266.81850093594403
940,76,103,cloud,288.63703925383743
941,85,101,cloud,286.81854626938
942,3,9,cloud,203.18183788430179
943,8,56,cloud,245.90915193059482
944,12,21,cloud,214.09100783706526
945,31,31,cloud,223.1820235059713
946,60,37,cloud,228.63690982636763
947,98,104,cloud,289.5461581662239
948,5,9,cloud,203.1818525325507
949,2,37,cloud,228.6363746698189
952,30,63,cloud,252.27283282019198
950,21,370,cloud,531.3638332000119
953,33,24,cloud,216.8184060169442
951,35,808,cloud,929.5456657441391
956,40,34,cloud,225.9092686076765
955,314,204,cloud,380.4571948758676
954,335,508,cloud,656.8198369974562
957,6,28,cloud,220.454582419683
959,147,128,cloud,311.36475524297566
958,21,714,cloud,844.0910897068388
960,121,163,cloud,343.1822632239782
962,8,239,cloud,412.27279704782995
964,81,7,cloud,201.36436426878208
961,36,468,cloud,620.4547270793119
963,81,247,cloud,419.5458212107187
966,1,18,cloud,211.36364140119986
965,592,340,cloud,504.0935411095852
967,78,279,cloud,448.6369602083578
971,24,14,cloud,207.72743242772412
969,7,283,cloud,452.27275415853364
968,14,405,cloud,563.1819460442348
972,4,68,cloud,256.81821624631993
970,12,560,cloud,704.0909539356362
973,15,338,cloud,502.27280116351903
974,339,12,cloud,205.91116653580684
975,250,54,cloud,244.09270918002585
977,29,56,cloud,245.9092039213283
978,87,7,cloud,201.36406139389146
979,2,9,cloud,203.18182505085133
976,20,389,cloud,548.6365006492415
980,74,118,cloud,302.2730770239432
982,27,34,cloud,225.909187001409
981,37,231,cloud,405.00016459662584
983,9,8,cloud,202.2727873965341
984,39,39,cloud,230.4547454614658
985,250,172,cloud,351.36536746667116
986,27,181,cloud,359.54561522306176
988,1,9,cloud,203.18182685328065
987,3,46,cloud,236.8182098728139
989,5,27,cloud,219.54548011059524
990,141,1,cloud,195.9096347472223
992,77,39,cloud,230.45494642306585
991,11,166,cloud,345.9091455762973
994,20,90,cloud,276.81826357959653
993,8,587,cloud,728.6363923300232
995,11,267,cloud,437.7273222662334
996,18,91,cloud,277.7273744577833
997,11,232,cloud,405.9091374374402
998,235,16,cloud,209.54660837489064
999,37,37,cloud,228.6367176208878
